Name,Description,URL,Language,Updated
Tetris,a very basic tetris game made with java (javaFX),https://api.github.com/repos/SDIDSA/Tetris,Java,2019-04-30T18:01:40Z
Tetris-for-the-arduboy,A classic clone of tetris for the arduboy,https://api.github.com/repos/Nav399/Tetris-for-the-arduboy,Arduino,2018-12-10T17:18:07Z
TetrisOnArduino,Tetris in LED display,https://api.github.com/repos/KutkoSergey/TetrisOnArduino,C++,2018-07-19T05:56:59Z
42-filler,Algorithm & Infographic ~ Tetris Like,https://api.github.com/repos/agavrel/42-filler,C,2017-05-27T05:07:16Z
Tedroid,Tetris on Android,https://api.github.com/repos/DerekDick/Tedroid,Java,2018-05-06T19:38:30Z
fumenizer,Creates a Fumen ( http://fumen.zui.jp#english.js ) diagram from an image of a Tetris playfield.,https://api.github.com/repos/steadshot/fumenizer,Python,2019-02-18T21:30:33Z
tetrisy,https://tetris.isthe.link,https://api.github.com/repos/remy/tetrisy,JavaScript,2019-10-08T18:10:47Z
cairotrix,"Tetris game built on top of Clojure, GTK+ and Cairo",https://api.github.com/repos/danwerner/cairotrix,Clojure,2019-08-19T18:45:44Z
defold-tetris,Tetris made with Defold,https://api.github.com/repos/joachimvalente/defold-tetris,,2019-10-05T09:47:22Z
tetris,An HTML5 Tetris,https://api.github.com/repos/juabara/tetris,JavaScript,2015-08-21T12:32:39Z
Tetris-Reinforcement-Learning,Tetris Reinforcement Learning,https://api.github.com/repos/lyzqm123/Tetris-Reinforcement-Learning,C++,2018-06-10T17:13:36Z
Tetris,Tetris on iPhone,https://api.github.com/repos/dm4/Tetris,Objective-C,2014-05-11T09:53:49Z
omtet,Online Multiplayer Tetris,https://api.github.com/repos/sveri/omtet,Clojure,2017-08-08T01:12:59Z
vg-tetris,Tetris for SourceMod ES,https://api.github.com/repos/mukunda-/vg-tetris,SourcePawn,2018-07-03T05:09:47Z
tdtetris,Test Driven Developed Tetris,https://api.github.com/repos/Kouty/tdtetris,TypeScript,2018-09-15T12:49:29Z
tetris,Tetris (Ren'Py),https://api.github.com/repos/sDextra/tetris,Ren'Py,2019-01-02T22:16:04Z
Tetris,Classic Tetris on Processing.,https://api.github.com/repos/skbrii/Tetris,Processing,2018-12-23T19:07:22Z
Snakis,When Snake meets Tetris...,https://api.github.com/repos/fbessou/Snakis,Python,2017-05-30T11:52:15Z
Tetris,Tetris game in Python,https://api.github.com/repos/Datamine/Tetris,Python,2017-07-18T05:10:47Z
nand2coq,Build an educational formally verified version of the Nand 2 Tetris course using Coq (and other formal tools).,https://api.github.com/repos/philzook58/nand2coq,Coq,2019-10-05T05:01:23Z
tetris,"A frustration filled tetris clone, for your enjoyment.",https://api.github.com/repos/anthonyclays/tetris,Rust,2019-01-22T13:54:03Z
tetris,Tetris in Common Lisp,https://api.github.com/repos/slacombe/tetris,Common Lisp,2018-07-27T00:12:28Z
CTris,C++ Tetris using SDL,https://api.github.com/repos/ajmarin/CTris,C++,2018-05-12T21:30:24Z
asdftris,python tetris clone,https://api.github.com/repos/hyperfusion/asdftris,Python,2019-08-13T13:56:08Z
FPGA-tetris,tetris game on FPGA,https://api.github.com/repos/ericleaf/FPGA-tetris,Verilog,2019-09-12T13:17:34Z
Tetris,"Tetris, with slick2d",https://api.github.com/repos/dbraillon/Tetris,Java,2016-12-04T09:35:20Z
TetrisPi,Tetris for the raspberry pi made using the pimoroni GFX Hat,https://api.github.com/repos/ArthanJans/TetrisPi,Python,2019-08-17T20:42:21Z
FourBlocks,A simple Tetris clone.,https://api.github.com/repos/FluxDenisty/FourBlocks,Java,2014-05-12T12:35:28Z
react-tetris,Tetris with gravity falls,https://api.github.com/repos/esseswann/react-tetris,JavaScript,2019-10-24T16:55:13Z
BitTetris,A Tetris game written in Pascal language. ,https://api.github.com/repos/VMatrices/BitTetris,Pascal,2019-06-03T11:10:00Z
TetrisAI,Create AI for Tetris game by applying machine learning algorithm,https://api.github.com/repos/giongto35/TetrisAI,Java,2018-01-26T12:36:26Z
TetrisTank,Ludum Dare 40 Compo,https://api.github.com/repos/shrekshao/TetrisTank,C#,2018-02-26T08:04:39Z
ClassicPuzzlerGame,Tetris implementation for Android,https://api.github.com/repos/DiegoGarciaMartin/ClassicPuzzlerGame,Java,2017-08-01T20:58:21Z
Polyblocks,Multiplayer tetris game,https://api.github.com/repos/ad-si/Polyblocks,JavaScript,2019-01-02T15:46:23Z
tetris-react,Tetris in React,https://api.github.com/repos/godspeedelbow/tetris-react,JavaScript,2018-06-15T07:55:52Z
terminal-tetris,Tetris in you Terminal,https://api.github.com/repos/leandersabel/terminal-tetris,Ruby,2019-04-07T19:34:08Z
tetris_stubs,tetris_stubs,https://api.github.com/repos/thomashw/tetris_stubs,Java,2014-11-05T21:27:46Z
TetrisPuzzle,A fun and relaxing puzzle game!,https://api.github.com/repos/AdoboFrenzy/TetrisPuzzle,JavaScript,2018-07-11T17:57:43Z
brick,"A simple Tetris clone, written with LOVE.",https://api.github.com/repos/matterweave/brick,Lua,2017-08-31T09:36:54Z
limbotris,"""Tetris"" for Inferno, written in Limbo",https://api.github.com/repos/adamf/limbotris,Objective-C,2019-08-31T15:44:16Z
Tetris.ts,A simple Tetris game written in TypeScript,https://api.github.com/repos/henshmi/Tetris.ts,TypeScript,2019-09-18T14:38:35Z
tetris-disassembly,Tetris (GB) Disassembly compatible with RGBDS (Tested),https://api.github.com/repos/davFaithid/tetris-disassembly,Assembly,2019-10-15T03:10:38Z
tetrisduino,Tetris and columns for Arduino Esplora,https://api.github.com/repos/iams83/tetrisduino,C++,2019-03-26T17:41:31Z
Tetris,Java based Tetris as a training project,https://api.github.com/repos/frankkopp/Tetris,Java,2019-04-16T01:03:22Z
rustris,An implementation of Tetris written in Rust.,https://api.github.com/repos/jstnlef/rustris,Rust,2018-06-22T02:50:48Z
HsTetrisAttack,A tetris attack clone written in Haskell,https://api.github.com/repos/Mokosha/HsTetrisAttack,Haskell,2018-05-02T16:03:11Z
haskell-tetris,A simple tetris-like game in Haskell,https://api.github.com/repos/pavelfatin/haskell-tetris,Haskell,2019-03-24T03:23:45Z
TetrisColors,TetrisColors,https://api.github.com/repos/MynorCifuentes/TetrisColors,Java,2018-10-31T15:27:16Z
TetrisAttack,,https://api.github.com/repos/ronforbes/TetrisAttack,C#,2018-09-02T03:11:11Z
tetrisRL,,https://api.github.com/repos/fedepare/tetrisRL,Python,2018-01-06T01:21:28Z
TetrisProject,,https://api.github.com/repos/dustanlevenstein/TetrisProject,Python,2019-07-15T15:37:15Z
Tetris2016,Architecturelogicielle2016,https://api.github.com/repos/sabri5club/Tetris2016,Java,2016-04-02T17:24:57Z
tetris2048,俄罗斯方块2048,https://api.github.com/repos/wyklion/tetris2048,JavaScript,2018-12-23T09:18:07Z
TetrisAI,,https://api.github.com/repos/Eug145/TetrisAI,JavaScript,2019-07-30T12:54:56Z
Tetris232,,https://api.github.com/repos/karimElmougi/Tetris232,Java,2017-03-17T23:06:33Z
tetrisml,A simple tetris game in OCaml,https://api.github.com/repos/bnegreve/tetrisml,OCaml,2019-04-09T21:28:52Z
UEFImarkAndTetris64,UEFI applications. System information and benchmarks. Tetris.,https://api.github.com/repos/manusov/UEFImarkAndTetris64,Assembly,2019-08-20T22:46:18Z
cl-tetris,A tetris game written in common lisp,https://api.github.com/repos/bbirec/cl-tetris,Common Lisp,2019-08-13T15:13:09Z
vue-tetris,俄罗斯方块,https://api.github.com/repos/IdeaTry/vue-tetris,JavaScript,2017-12-28T01:09:25Z
Tetris3,,https://api.github.com/repos/JayJayHunter/Tetris3,Java,2015-06-18T08:10:42Z
106-SE-Tetris,,https://api.github.com/repos/segnolin/106-SE-Tetris,Python,2017-12-19T05:27:39Z
evolving-tetris,Fourth-year university project for evolving a tetris player with generic algorithms,https://api.github.com/repos/davidsansome/evolving-tetris,C++,2018-01-22T18:43:29Z
Tetris-demo,A tetris(俄罗斯方块) game create by unity3d.,https://api.github.com/repos/scolia/Tetris-demo,C#,2019-03-05T02:05:49Z
Tetris-JavaFundamentals-Teamwork,,https://api.github.com/repos/TetrisGame-SoftUni/Tetris-JavaFundamentals-Teamwork,Java,2015-10-29T09:59:33Z
cnt,"Coop Network Tetris, a university project.",https://api.github.com/repos/maandree/cnt,Java,2019-04-22T19:29:18Z
pytetris,Tetris clone made with Python and Pygame.,https://api.github.com/repos/catalinc/pytetris,Python,2019-04-21T18:33:47Z
termotetris,A silly terminal tetris written in Python.,https://api.github.com/repos/feychou/termotetris,Python,2017-04-14T15:03:33Z
ledsply,LED Display / Let's Play (Tetris),https://api.github.com/repos/Draradech/ledsply,C++,2018-05-13T10:00:24Z
tetris,,https://api.github.com/repos/jimwong1023/tetris,Ruby,2015-12-23T20:05:16Z
xlTetris,Tetris,https://api.github.com/repos/Streamlet/xlTetris,C++,2018-08-03T15:04:01Z
nand2tetris,My implementation of the project,https://api.github.com/repos/santigl/nand2tetris,Assembly,2016-01-12T17:00:40Z
Colorines,"Java game for practicing the university, which is a variant of Tetris",https://api.github.com/repos/garciparedes/Colorines,Java,2014-06-19T13:45:04Z
G9_Tetris,,https://api.github.com/repos/M-DIAB/G9_Tetris,Assembly,2017-10-28T21:24:08Z
Tetris,tetris,https://api.github.com/repos/aslin/Tetris,Java,2014-04-14T07:01:59Z
Unifox-Tetris,tetris!,https://api.github.com/repos/StrongHigh/Unifox-Tetris,Python,2019-07-03T03:09:03Z
tetris,tetris,https://api.github.com/repos/stepcie/tetris,Python,2013-11-21T22:41:12Z
tetris,tetris,https://api.github.com/repos/iyox/tetris,,2019-08-13T14:23:00Z
tetris,tetris,https://api.github.com/repos/descent/tetris,C++,2019-09-04T08:56:04Z
clojure-tetris,Clojure GUI Demo of Tetris,https://api.github.com/repos/juliangamble/clojure-tetris,Clojure,2014-08-30T06:55:42Z
Tetris,Sam Coupé version of Tetris,https://api.github.com/repos/BalorPrice/Tetris,Assembly,2019-01-17T22:44:01Z
Tetris,Tetris,https://api.github.com/repos/vduubv/Tetris,Java,2014-03-28T09:37:09Z
tetris,Because writing Tetris is a rite of passage.,https://api.github.com/repos/kylefox/tetris,JavaScript,2016-03-10T03:36:25Z
tetris.js,Learn Javascript and JQuery by Re-building Tetris,https://api.github.com/repos/chikeichan/tetris.js,JavaScript,2016-01-18T02:18:27Z
react-hooks-tetris,A tetris game made with React and Hooks,https://api.github.com/repos/weibenfalk/react-hooks-tetris,JavaScript,2019-10-06T03:18:18Z
Ultimate-Tetris-3D-Unity,,https://api.github.com/repos/marvpaul/Ultimate-Tetris-3D-Unity,C#,2019-08-31T23:13:14Z
JavaScriptris,A simple JavaScript Tetris clone.,https://api.github.com/repos/hagward/JavaScriptris,JavaScript,2019-08-31T13:51:14Z
tetrisJS,A simple Tetris in JS,https://api.github.com/repos/GuillaumeGomez/tetrisJS,JavaScript,2019-10-19T17:46:19Z
tetriz,Tetris for iOS with Swift,https://api.github.com/repos/grimcoder/tetriz,Swift,2016-02-06T19:50:14Z
Tetris,Tetris game (first C project),https://api.github.com/repos/tobias-haenel/Tetris,C,2018-02-28T19:19:24Z
